extId__c,Churn__c,Name,Gender__c,Sentiment__c,MissingMortgagePayments__c,RetentionTeam__c,LifeStage__c
7421,No,Aza Rupe,Male,Positive,No,Not Engaged,Single
7422,No,Tiffany Briseno,Male,Positive,Yes,Not Engaged,Family
7423,No,Milena Miles,Male,Neutral,No,Not Engaged,Single
7424,No,Terrance Abrams,Male,Positive,Yes,Engaged,Family
7425,No,Daniel Rodriguez,Male,Positive,No,Not Engaged,Retired
7426,No,Timothy Norris,Male,Negative,No,Engaged,Retired
7427,No,Jethary Van,Male,Negative,Yes,Engaged,Single
7428,No,Availya Cuevas,Male,Neutral,No,Not Engaged,Family
7429,No,D'Andre Alexander,Male,Neutral,No,Engaged,Family
7430,No,Travis Ota,Male,Negative,Yes,Engaged,Family
7431,No,Sarahray Mcdowell,Male,Neutral,No,Engaged,Family
7432,No,Raita al-Habib,Male,Positive,Yes,Engaged,Single
7433,No,Branndin Carlson,Male,Neutral,No,Not Engaged,Family
7434,No,Pa Ying Hong,Male,Positive,No,Engaged,Retired
7435,No,Adriana Metoyer,Female,Positive,No,Engaged,Family
7436,No,Jose Martinez,Male,Negative,No,Engaged,Single
7437,No,Destiny Scott,Male,Positive,No,Not Engaged,Family
7438,No,Lasamoa Christensen,Female,Negative,No,Not Engaged,Single
7439,No,Ciera Bellitt,Male,Negative,Yes,Not Engaged,Family
7440,No,Brooke Overmyer,Male,Neutral,No,Engaged,Family
7441,No,Azeema al-Kazi,Female,Neutral,No,Engaged,Family
7442,No,Gabrielle Sherwood,Male,Positive,No,Engaged,Single
7443,No,Angel Ozuna,Male,Positive,No,Not Engaged,Family
7444,No,Jonathan Lakkaraju,Male,Positive,No,Engaged,Single
7445,No,Brandon Jenkins,Male,Positive,Yes,Not Engaged,Retired
7446,No,Breanna Lynch,Male,Positive,No,Engaged,Single
7447,No,Tawfeeq el-Hannan,Female,Positive,No,Engaged,Single
7448,No,Briana Murphy,Male,Neutral,No,Not Engaged,Family
7449,No,Ivan Ledesma,Male,Positive,No,Engaged,Family
7450,No,Deserae Joseph,Male,Negative,Yes,Engaged,Single
7451,No,Kevin Pena,Male,Neutral,No,Not Engaged,Family
7452,No,Anthony Kaskie,Female,Negative,Yes,Engaged,Single
7453,No,Joseph Willbanks,Female,Negative,No,Engaged,Single
7454,No,Billy Kim,Male,Neutral,No,Not Engaged,Family
7455,No,Randi Martin,Male,Negative,No,Not Engaged,Family
7456,No,Jacob Cordova,Male,Positive,Yes,Not Engaged,Family
7457,No,Maria Martinez,Female,Positive,No,Engaged,Single
7458,No,Brianna Perez,Female,Positive,No,Not Engaged,Family
7459,No,Chase Whitlock,Male,Neutral,No,Not Engaged,Retired
7460,No,Reece Posey,Male,Positive,No,Not Engaged,Retired
7461,No,Kae'Vaughn Humphrey,Female,Neutral,Yes,Not Engaged,Family
7462,No,Joshua Cheek,Male,Neutral,No,Not Engaged,Family
7463,No,Trevor Fuino,Female,Neutral,Yes,Not Engaged,Single
7464,No,Ange-Gabrielle Muljadi,Male,Positive,Yes,Engaged,Family
7465,No,Burhaan el-Mousa,Male,Positive,Yes,Engaged,Family
7466,No,Justice Crowe,Male,Neutral,Yes,Not Engaged,Single
7467,No,Emma Lee,Female,Negative,Yes,Not Engaged,Retired
7468,No,Marqece Womely,Female,Positive,No,Engaged,Retired
7469,No,Fernando Ortiz Pena,Male,Neutral,No,Engaged,Family
7470,No,Muneer el-Mona,Male,Neutral,No,Not Engaged,Retired
7471,No,Shaheila Naranjo,Female,Negative,No,Not Engaged,Retired
7472,No,Kuneeshah Armijo Jr,Male,Neutral,No,Engaged,Family
7473,No,Musheera al-Lodi,Female,Neutral,No,Engaged,Family
7474,No,Tameem al-Niazi,Female,Positive,Yes,Not Engaged,Retired
7475,No,Deidra Hoffman,Male,Positive,No,Engaged,Family
7476,No,David Shin,Female,Neutral,No,Not Engaged,Family
7477,No,Ryan Guzman,Female,Negative,No,Engaged,Single
7478,No,Laila Williams,Male,Positive,Yes,Engaged,Single
7479,No,Ji Hoang,Female,Neutral,No,Engaged,Family
7480,No,Rushdi al-Ghani,Male,Negative,No,Engaged,Retired
7481,No,Alexis Blaze,Male,Negative,Yes,Not Engaged,Family
7482,No,Fernando Gamboa,Female,Positive,Yes,Engaged,Retired
7483,No,Zackieus Griffin,Male,Negative,Yes,Engaged,Family
7484,No,Misbaah al-Ghattas,Male,Positive,No,Engaged,Single
7485,No,Shaaheen el-Salahuddin,Male,Negative,No,Engaged,Family
7486,No,Cody Stutsman,Male,Neutral,No,Engaged,Retired
7487,No,Wana Ho,Male,Negative,No,Engaged,Retired
7488,No,Jeni Porter,Female,Neutral,No,Engaged,Single
7489,No,Yoselin Trujillo,Female,Positive,No,Engaged,Family
7490,No,William Black,Female,Neutral,Yes,Not Engaged,Retired
7491,No,Mikayla Gilbert,Female,Negative,No,Engaged,Family
7492,No,Katherine Rampone,Female,Neutral,No,Engaged,Single
7493,No,Elisa Al-Yazidi,Female,Negative,Yes,Engaged,Retired
7494,No,Alyssa Braziel-Horne,Female,Neutral,No,Engaged,Family
7495,No,Michaelann Lancaster,Female,Negative,No,Not Engaged,Family
7496,No,Elizabeth Kim,Female,Positive,No,Engaged,Family
7497,No,Brandi Bartlett,Male,Positive,No,Engaged,Family
7498,No,Idrees al-Hamed,Male,Negative,No,Engaged,Family
7499,No,Suzan Van Putten,Female,Negative,No,Engaged,Retired
7500,No,Cassie Gonzales,Female,Negative,Yes,Engaged,Family
7501,No,Muthanna al-Sinai,Female,Neutral,Yes,Engaged,Retired
7502,No,Renata Ortega,Male,Negative,Yes,Not Engaged,Retired
7503,No,John Lucero,Female,Positive,No,Not Engaged,Retired
7504,No,Christopher Zuni,Female,Positive,Yes,Engaged,Family
7505,No,Maya Mack,Female,Neutral,No,Not Engaged,Retired
7506,No,Johnathon Masters,Male,Negative,No,Engaged,Single
7507,No,Shapprrea Bursey,Male,Neutral,No,Engaged,Retired
7508,No,Audia Greer,Female,Negative,No,Engaged,Family
7509,No,Shay Romero,Female,Neutral,No,Engaged,Family
7510,No,Shapprrea Wahleithner,Female,Positive,Yes,Engaged,Retired
7511,No,Brenda Vigil,Female,Positive,Yes,Not Engaged,Family
7512,No,Tarik Brayshaw,Female,Positive,Yes,Engaged,Single
7513,No,Sierra Martinez,Male,Neutral,No,Not Engaged,Single
7514,No,Jenell Woldu,Female,Negative,Yes,Engaged,Retired
7515,No,David Soufiani,Male,Neutral,No,Engaged,Single
7516,No,Schyeler Contreras,Female,Positive,No,Not Engaged,Retired
7517,No,John Lee,Male,Neutral,Yes,Engaged,Retired
7518,No,Haseena al-Murad,Female,Positive,No,Engaged,Family
7519,No,Louis Cerdie Mcbryde,Female,Negative,No,Not Engaged,Family
7520,No,Michael Estrada Longoria,Male,Neutral,No,Engaged,Family
7521,No,Ajanae Dennis,Female,Positive,No,Not Engaged,Retired
7522,No,Nya Mcconnell,Female,Positive,Yes,Engaged,Retired
7523,No,Zacharias Ho,Female,Neutral,No,Engaged,Family
7524,No,Stephanie Tutt,Male,Negative,Yes,Engaged,Retired
7525,No,Gaven Leduc,Male,Neutral,No,Not Engaged,Family
7526,No,Rushdi al-Reza,Female,Positive,Yes,Engaged,Family
7527,No,Ismad al-Sabir,Female,Neutral,No,Not Engaged,Family
7528,No,Molly Beyer,Female,Negative,No,Engaged,Retired
7529,No,Ashley Montoya,Female,Positive,Yes,Engaged,Family
7530,No,Sarah Wetsch,Male,Positive,Yes,Not Engaged,Family
7531,No,Tawny Morton,Female,Neutral,No,Engaged,Retired
7532,No,Elisha Brown,Male,Neutral,Yes,Engaged,Retired
7533,No,Anthony Mcclendon,Male,Positive,Yes,Engaged,Retired
7534,No,Renee Kumar,Male,Neutral,No,Not Engaged,Family
7535,No,Rodolfo Rodriguez,Male,Neutral,Yes,Not Engaged,Retired
7536,No,Jeramiah Reyes,Female,Neutral,No,Not Engaged,Retired
7537,No,Kenneth Ramsay,Male,Neutral,No,Engaged,Family
7538,No,Muaaid al-Maroun,Male,Neutral,No,Not Engaged,Single
7539,No,Jorge Gonzalez Avina,Female,Negative,No,Engaged,Family
7540,No,Haven Lara,Female,Positive,No,Not Engaged,Retired
7541,No,Isaak Gylling,Female,Positive,Yes,Not Engaged,Single
7542,No,Saalima al-Hashem,Female,Neutral,Yes,Engaged,Retired
7543,No,Chloe Nelson,Female,Positive,No,Not Engaged,Family
7544,No,Angelica Dalke,Female,Neutral,Yes,Not Engaged,Single
7545,No,Anthony Granados Garcia,Female,Positive,Yes,Engaged,Retired
7546,No,Herbert Etchieson,Male,Positive,Yes,Engaged,Family
7547,No,Antonio Fierro Terrazas,Female,Positive,Yes,Engaged,Family
7548,No,Michael Heinsen,Male,Positive,No,Not Engaged,Retired
7549,No,Emily Ritzdorf,Male,Positive,No,Engaged,Family
7550,No,Shannon Christenson,Male,Neutral,Yes,Engaged,Family
7551,No,Nicole Chongtoua,Male,Positive,Yes,Engaged,Retired
7552,No,Antonio Holloway,Male,Neutral,Yes,Not Engaged,Single
7553,No,Joshua Diaz,Male,Positive,No,Engaged,Family
7554,No,Malia Kyger,Male,Positive,No,Engaged,Family
7555,No,Christian Clark,Male,Positive,Yes,Not Engaged,Family
7556,No,Marshal Hollis,Male,Positive,Yes,Not Engaged,Single
7557,No,Gustavo Marcano,Male,Neutral,No,Engaged,Family
7558,No,Cruz Estrada,Female,Neutral,Yes,Not Engaged,Family
7559,No,Maaron Clanton,Male,Neutral,Yes,Engaged,Single
7560,No,Afnaan el-Rehmann,Female,Neutral,Yes,Not Engaged,Retired
7561,No,Ali Chau,Male,Neutral,Yes,Engaged,Family
7562,No,Miles Tadlock,Male,Positive,Yes,Not Engaged,Retired
7563,No,Luca York,Male,Positive,Yes,Not Engaged,Retired
7564,No,Kinaana el-Shareef,Male,Negative,No,Engaged,Single
7565,No,Veranique Alexander,Female,Neutral,No,Engaged,Family
7566,No,Chassity Vigil,Male,Positive,Yes,Engaged,Family
7567,No,Stephanie Stolley,Female,Neutral,No,Not Engaged,Family
7568,No,Cade James,Male,Positive,Yes,Engaged,Family
7569,No,Anthony Romero,Female,Positive,No,Not Engaged,Family
7570,No,Brandy Goetz,Female,Negative,No,Not Engaged,Retired
7571,No,Andrew Dethouars,Female,Negative,No,Engaged,Family
7572,No,Abdul Jaleel al-Hoda,Female,Negative,No,Engaged,Family
7573,No,Aayid al-Massoud,Male,Positive,No,Engaged,Family
7574,No,Marwaan al-Aman,Male,Positive,Yes,Not Engaged,Family
7575,No,Dakota Villani,Male,Negative,No,Not Engaged,Retired
7576,No,Andrew Pavisook,Male,Neutral,No,Engaged,Single
7577,No,Frederico Roberts,Male,Positive,Yes,Not Engaged,Retired
7578,No,Mastoora al-Rahim,Male,Negative,No,Not Engaged,Family
7579,No,James Hernandez,Male,Positive,No,Engaged,Retired
7580,No,Ricky Tran,Male,Positive,No,Engaged,Family
7581,No,Laila el-Badie,Female,Positive,No,Not Engaged,Family
7582,No,Regal Gallegos,Female,Neutral,No,Engaged,Single
7583,No,Temesgen Nelms,Female,Negative,Yes,Engaged,Family
7584,No,Zachary Rickert,Female,Neutral,No,Engaged,Family
7585,No,Huraira el-Ghattas,Male,Positive,No,Engaged,Family
7586,No,James Washington,Female,Neutral,No,Not Engaged,Retired
7587,No,Markel Welton,Female,Neutral,No,Engaged,Single
7588,No,Zumruda el-Mina,Female,Negative,No,Engaged,Single
7589,No,William Parker,Male,Neutral,No,Engaged,Family
7590,No,Fateena al-Salik,Female,Neutral,Yes,Not Engaged,Single
7591,No,Jose Medina,Female,Positive,No,Engaged,Retired
7592,No,Jordyn Howell,Female,Positive,Yes,Engaged,Family
7593,No,Musaaid el-Jalali,Male,Neutral,No,Engaged,Retired
7594,No,Andrew Garvin,Male,Neutral,Yes,Engaged,Family
7595,No,Olivia Hemphill,Female,Negative,No,Engaged,Family
7596,No,Farhaan al-Munir,Female,Neutral,Yes,Not Engaged,Retired
7597,No,Samantha Sandoval,Male,Neutral,Yes,Not Engaged,Family
7598,No,Bobby Kennedy,Female,Neutral,No,Engaged,Single
7599,No,Jontah Lester,Male,Negative,No,Engaged,Retired
7600,No,Anita Shaw,Female,Positive,Yes,Not Engaged,Family
7601,No,Savannah Yanez,Male,Positive,Yes,Engaged,Family
7602,No,Ashley Delgado,Male,Neutral,No,Engaged,Family
7603,No,Maisara al-Jafri,Female,Neutral,Yes,Not Engaged,Single
7604,No,Felicia Martinez,Male,Positive,Yes,Engaged,Family
7605,No,Alejandro Garfias-Salazar,Female,Neutral,No,Not Engaged,Family
7606,No,Ashanae Wray Jr,Male,Positive,Yes,Not Engaged,Family
7607,No,Kacie Kler,Male,Negative,No,Engaged,Retired
7608,No,Riley Hernandez,Male,Positive,Yes,Engaged,Single
7609,No,Kellye Sims,Female,Neutral,Yes,Not Engaged,Family
7610,No,Joseph Clark,Male,Neutral,Yes,Engaged,Single
7611,No,Kendra Egan,Female,Negative,Yes,Engaged,Retired
7612,No,Madeline Sarwana,Female,Negative,No,Engaged,Family
7613,No,Mark Chaffee,Male,Positive,Yes,Engaged,Family
7614,No,Larry Hibbs,Female,Positive,Yes,Not Engaged,Family
7615,No,Dolma Sheveland,Female,Positive,No,Not Engaged,Family
7616,No,Rheannon Hollick,Female,Negative,Yes,Engaged,Family
7617,No,Meliza Flores,Male,Neutral,No,Engaged,Family
7618,No,Paul Lopez,Male,Positive,No,Engaged,Retired
7619,No,Tecumseh Gayman,Female,Neutral,Yes,Engaged,Family
7620,No,Tristan Nguyen,Male,Negative,Yes,Engaged,Retired
7621,No,Dominick Wilburn,Male,Negative,No,Not Engaged,Retired
7622,No,Devon Otero,Female,Positive,Yes,Not Engaged,Single
7623,No,Javier Sanchez,Female,Neutral,Yes,Not Engaged,Retired
7624,No,Kaliyah Ewing,Male,Neutral,Yes,Engaged,Retired
7625,No,Joseph Desersa,Female,Neutral,No,Engaged,Single
7626,No,Michael Lewis,Female,Positive,Yes,Not Engaged,Family
7627,No,Hannah Ford,Female,Positive,Yes,Engaged,Retired
7628,No,Ardisia Aguilar,Male,Positive,No,Engaged,Retired
7629,No,Tommaso George,Male,Negative,No,Not Engaged,Family
7630,No,Zaaid al-Hoque,Male,Neutral,No,Engaged,Family
7631,No,Abdus Samad el-Yusuf,Female,Neutral,Yes,Not Engaged,Family
7632,No,Matthew Tarar,Female,Negative,Yes,Engaged,Single
7633,No,Matthan Hsu,Female,Neutral,No,Engaged,Retired
7634,No,Nohely Ibarra,Female,Negative,No,Not Engaged,Retired
7635,No,Ramiro Rocha,Male,Neutral,Yes,Engaged,Family
7636,No,Kiana Wall,Female,Positive,Yes,Not Engaged,Retired
7637,No,Rajab al-Musa,Female,Positive,Yes,Not Engaged,Family
7638,No,Leah Wake,Female,Negative,No,Engaged,Single
7639,No,Zachary Hernandez,Female,Positive,No,Engaged,Retired
7640,No,Rito Sharkey,Male,Neutral,No,Engaged,Single
7641,No,Julie Hunziker,Female,Neutral,No,Engaged,Family
7642,No,Nathaniel Jones,Male,Positive,No,Not Engaged,Family
7643,No,Michelle Zhu,Male,Negative,No,Engaged,Retired
7644,No,Abigail Mitchell,Female,Neutral,No,Not Engaged,Single
7645,No,Shaamikh al-Fadel,Female,Neutral,No,Engaged,Family
7646,No,Sharnai Snow,Male,Positive,No,Not Engaged,Single
7647,No,Hannah Parker,Female,Negative,No,Not Engaged,Retired
7648,No,Philip Berumen,Female,Neutral,No,Engaged,Family
7649,No,Zephen Degroot,Male,Neutral,No,Engaged,Retired
7650,No,Maisara al-Koroma,Male,Positive,No,Engaged,Single
7651,No,Abdul Majeed el-Zaidi,Male,Positive,No,Engaged,Retired
7652,No,Muneeb el-Morad,Female,Positive,No,Not Engaged,Family
7653,No,Fiona Slupe,Female,Neutral,Yes,Not Engaged,Family
7654,No,Olivia Kaiser,Male,Positive,No,Not Engaged,Retired
7655,No,Timothy Weber,Male,Positive,Yes,Not Engaged,Single
7656,No,Itzelt Martinez,Female,Negative,No,Engaged,Retired
7657,No,Jonathan Garcia-Badillo,Female,Negative,Yes,Engaged,Family
7658,No,Calvin Jones,Female,Negative,Yes,Engaged,Family
7659,No,Ismaeel el-Nassif,Male,Neutral,Yes,Not Engaged,Retired
7660,No,Brittany Nunez,Male,Positive,Yes,Engaged,Family
7661,No,Kevin Vang,Male,Neutral,Yes,Not Engaged,Family
7662,No,Marleny Breton Quinonez,Male,Neutral,No,Engaged,Family
7663,No,Azza el-Hatem,Female,Neutral,No,Engaged,Family
7664,No,Daniel Perez,Female,Positive,No,Engaged,Retired
7665,No,Christopher Mccabe,Female,Negative,No,Engaged,Retired
7666,No,Tiana Bigbey,Female,Negative,No,Engaged,Retired
7667,No,Andrew Ha,Female,Positive,No,Engaged,Retired
7668,No,Adan Erives Acosta,Male,Positive,Yes,Engaged,Retired
7669,No,John Tani,Male,Neutral,No,Engaged,Retired
7670,No,Meghan Mcallister,Female,Positive,No,Engaged,Retired
7671,No,Kendyl Smith,Female,Positive,Yes,Engaged,Single
7672,No,Allison Hernandez,Male,Positive,Yes,Engaged,Single
7673,No,Estefania Vigil,Female,Negative,No,Engaged,Family
7674,No,Joshua Reeves,Male,Negative,No,Not Engaged,Single
7675,No,Tmorchi Chham,Female,Positive,No,Engaged,Family
7676,No,Phi Khan,Female,Neutral,Yes,Not Engaged,Retired
7677,No,Jeelaan al-Mostafa,Female,Positive,No,Engaged,Family
7678,No,Changseok Son,Female,Neutral,Yes,Engaged,Family
7679,No,Richard Ramirez Rascon,Male,Neutral,No,Engaged,Family
7680,No,Angel Hernandez,Female,Positive,Yes,Engaged,Retired
7681,No,Sahla el-Aziz,Male,Positive,No,Not Engaged,Family
7682,No,Miguelangel Chacon Ponce,Female,Neutral,No,Engaged,Family
7683,No,Hameeda el-Bagheri,Male,Positive,Yes,Not Engaged,Retired
7684,No,Alexandra Wirdzek,Female,Positive,No,Not Engaged,Retired
7685,No,Rihaab al-Muhammed,Male,Positive,No,Engaged,Retired
7686,No,Derrick Valdez,Male,Positive,Yes,Engaged,Retired
7687,No,Alejandro Rodriguez,Female,Positive,No,Not Engaged,Family
7688,No,Brenda Zhang,Female,Negative,No,Engaged,Single
7689,No,Mufliha el-Mahfouz,Male,Positive,No,Engaged,Retired
7690,No,Simone Pineau,Male,Positive,No,Not Engaged,Retired
7691,No,Courtney Vieweg,Male,Positive,No,Not Engaged,Retired
7692,No,Shay Quick,Male,Negative,Yes,Not Engaged,Retired
7693,No,Royce Ramirez,Male,Neutral,No,Engaged,Retired
7694,No,Jonathan Martinez Gardea,Female,Positive,No,Not Engaged,Retired
7695,No,Brittany Bartole,Female,Positive,No,Not Engaged,Family
7696,No,Hannah Wuthier,Male,Positive,No,Engaged,Family
7697,No,Kevin Muniz,Female,Positive,No,Engaged,Family
7698,No,Justin Kunzman,Male,Positive,No,Engaged,Family
7699,No,Shaahida al-Samra,Female,Positive,Yes,Not Engaged,Family
7700,No,Muneefa el-Fares,Female,Neutral,No,Not Engaged,Single
7701,No,Gabriel Teawdatwan,Male,Neutral,Yes,Engaged,Family
7702,No,Kaitlyn Gracely,Female,Negative,Yes,Not Engaged,Family
7703,No,Hyeon Rowe,Male,Positive,No,Engaged,Retired
7704,No,Shanyka Pando,Female,Positive,No,Engaged,Family
7705,No,Tien Babauta,Male,Neutral,No,Not Engaged,Family
7706,No,Ameen al-Riaz,Male,Neutral,No,Engaged,Retired
7707,No,Anne Vargas,Male,Positive,Yes,Not Engaged,Single
7708,No,Johnny Han,Female,Positive,No,Not Engaged,Family
7709,No,Christopher Robertson,Female,Positive,No,Engaged,Family
7710,No,Kara Lessard,Male,Negative,No,Not Engaged,Family
7711,No,Jacob Tso,Male,Negative,Yes,Engaged,Retired
7712,No,Alexandria Pham,Male,Positive,No,Engaged,Family
7713,No,Canion Crowghost,Female,Positive,Yes,Not Engaged,Single
7714,No,Emily Mcginty,Male,Neutral,No,Engaged,Family
7715,No,D'Razhane Cunningham,Female,Positive,No,Engaged,Retired
7716,No,Conner Davis,Female,Positive,Yes,Not Engaged,Single
7717,No,Colin Warren,Female,Neutral,Yes,Engaged,Family
7718,No,Zachary Smith,Male,Positive,No,Engaged,Single
7719,No,Roman Garcia,Female,Neutral,No,Engaged,Family
7720,No,Tanner Wilson,Male,Neutral,Yes,Engaged,Single
7721,No,Pedro Haynes,Male,Positive,No,Engaged,Family
7722,No,Lorenzo Evangelista Jr,Female,Positive,Yes,Not Engaged,Retired
7723,No,Ian Badgett,Male,Negative,No,Engaged,Retired
7724,No,Tuhfa al-Abdou,Female,Negative,Yes,Engaged,Retired
7725,No,Alexandria House,Male,Negative,Yes,Not Engaged,Retired
7726,No,Marcel Hatcher,Male,Neutral,No,Not Engaged,Family
7727,No,Susanna Low,Male,Negative,Yes,Not Engaged,Family
7728,No,Abdul Lateef el-Asad,Male,Negative,No,Not Engaged,Family
7729,No,Mun Sik Warner,Female,Neutral,No,Engaged,Family
7730,No,Lucas Kuebler,Male,Neutral,Yes,Not Engaged,Retired
7731,No,Jonathan Shumpert,Male,Neutral,No,Engaged,Family
7732,No,Lydia Fuino,Female,Positive,Yes,Not Engaged,Family
7733,No,Joseph Duarte,Male,Neutral,No,Engaged,Family
7734,No,Miracle Barela,Female,Negative,Yes,Engaged,Family
7735,No,Juan Bernal,Male,Positive,Yes,Engaged,Family
7736,No,Carina Calzada,Male,Positive,No,Engaged,Retired
7737,No,Dylan Coleman,Female,Negative,No,Engaged,Family
7738,No,Trevor Morava,Male,Positive,No,Engaged,Retired
7739,No,Alysha Rucker,Male,Negative,No,Not Engaged,Family
7740,No,Debril Nelson,Male,Positive,No,Not Engaged,Family
7741,No,Zarqaa el-Ismail,Male,Positive,No,Engaged,Family
7742,No,Maximilian Krapil,Female,Neutral,Yes,Not Engaged,Retired
7743,No,Donald Esselman,Male,Positive,No,Not Engaged,Family
7744,No,Elijah Taylor,Male,Negative,No,Not Engaged,Family
7745,No,Keera Chapin,Male,Positive,No,Not Engaged,Retired
7746,No,Lucas Valdez,Male,Negative,No,Engaged,Family
7747,No,Suong-Kathy Perry,Female,Positive,Yes,Not Engaged,Retired
7748,No,Husain al-Muhammed,Female,Negative,Yes,Engaged,Single
7749,No,Sabri el-Allam,Female,Neutral,Yes,Engaged,Family
7750,No,Isabella Quick Bear,Female,Positive,Yes,Engaged,Retired
7751,No,John Sosa,Female,Positive,Yes,Engaged,Family
7752,No,Yevgeniy Kaufman,Female,Neutral,Yes,Not Engaged,Family
7753,No,Myhanh Kiyotake,Female,Neutral,Yes,Engaged,Retired
7754,No,Emily Ford,Female,Neutral,No,Engaged,Family
7755,No,Emma Johnson,Male,Neutral,Yes,Engaged,Family
7756,No,Ayreonnah Punzal,Male,Neutral,No,Not Engaged,Family
7757,No,Kenneth Nunna,Female,Negative,No,Not Engaged,Retired
7758,No,Natalie Watchman,Female,Neutral,No,Engaged,Family
7759,No,Valerie Coreas,Female,Negative,No,Engaged,Family
7760,No,Sharron Wilson Jr,Male,Positive,No,Engaged,Retired
7761,No,Parker Moua,Male,Positive,No,Engaged,Family
7762,No,Victoria Medrano,Male,Positive,No,Engaged,Family
7763,No,Shaamil al-Farag,Female,Positive,No,Engaged,Single
7764,No,Michael Escobedo,Female,Positive,No,Engaged,Family
7765,No,Yaasmeena al-Omar,Male,Negative,Yes,Engaged,Retired
7766,No,Richard Alex,Male,Positive,No,Not Engaged,Retired
7767,No,Madison Hendrickson,Male,Positive,No,Not Engaged,Family
7768,No,Simon Rayder,Female,Positive,Yes,Engaged,Family
7769,No,Torrye Valaer-Wilson,Male,Positive,No,Engaged,Single
7770,No,Thomas Pablo Rauscher,Female,Neutral,No,Engaged,Retired
7771,No,Yusuf Takahashi,Male,Positive,No,Not Engaged,Family
7772,No,Vanna Phetchamphone,Female,Negative,No,Not Engaged,Single
7773,No,Joseph Nwankwo,Male,Positive,Yes,Not Engaged,Single
7774,No,Danielle Ruiz,Female,Positive,Yes,Engaged,Retired
7775,No,Aaron Sysavoung,Male,Negative,No,Engaged,Retired
7776,No,Leah Lisondra,Female,Negative,Yes,Engaged,Retired
7777,No,Hibbaan al-Samad,Male,Positive,Yes,Not Engaged,Family
7778,No,Brenda Campos,Female,Neutral,No,Engaged,Single
7779,No,Chamine Orr,Male,Negative,No,Not Engaged,Retired
7780,No,Isaiah Johnson,Female,Negative,No,Engaged,Retired
7781,No,Aaron Lew,Male,Positive,Yes,Engaged,Family
7782,No,Kareema al-Sharif,Female,Negative,No,Engaged,Family
7783,No,Suzanna Norris,Female,Negative,No,Engaged,Family
7784,No,Teno Lizardo,Female,Positive,No,Engaged,Single
7785,No,Timothy Shin,Male,Positive,No,Engaged,Retired
7786,No,Aanisa al-Kassem,Female,Positive,No,Engaged,Family
7787,No,Maria Mecillas,Female,Positive,Yes,Engaged,Family
7788,No,Zoe Rudd,Female,Negative,No,Engaged,Family
7789,No,Adrena Tidwell,Male,Positive,No,Not Engaged,Retired
7790,No,Sabiyya al-Yacoub,Male,Negative,No,Engaged,Retired
7791,No,Nia Jones,Female,Positive,No,Not Engaged,Single
7792,No,Trevor Sweeting,Male,Neutral,No,Engaged,Retired
7793,No,Travis Mcglothin,Female,Positive,No,Not Engaged,Single
7794,No,William Baughman,Male,Positive,Yes,Engaged,Family
7795,No,Alyssa Allen,Male,Positive,No,Engaged,Retired
7796,No,Althean Harris,Female,Neutral,No,Engaged,Family
7797,No,Muammar al-Farran,Male,Neutral,Yes,Engaged,Retired
7798,No,Savanah Hammond,Male,Positive,Yes,Engaged,Retired
7799,No,Johnaton Murray,Female,Neutral,Yes,Engaged,Retired
7800,No,Gabrielle Arrates,Male,Neutral,No,Engaged,Retired
7801,No,Muslim el-Akbari,Female,Positive,No,Engaged,Family
7802,No,Brittany Kim,Female,Neutral,Yes,Engaged,Family
7803,No,Raquel Ramos,Female,Neutral,No,Not Engaged,Family
7804,No,Lindsay Reed,Female,Positive,Yes,Engaged,Family
7805,No,Pharwit Han,Male,Positive,No,Engaged,Retired
7806,No,James Vogltanz,Male,Positive,No,Not Engaged,Retired
7807,No,Ciana Xatkoun,Male,Positive,No,Not Engaged,Single
7808,No,Quinlan Unger,Male,Positive,Yes,Engaged,Family
7809,No,Nguotnguak Ware,Female,Negative,No,Engaged,Single
7810,No,Vanessa North,Male,Neutral,No,Not Engaged,Single
7811,No,Willow Maldonado,Male,Positive,No,Not Engaged,Retired
7812,No,Gabriel Helfer,Male,Neutral,No,Not Engaged,Retired
7813,No,Julio Martinez,Female,Positive,Yes,Engaged,Family
7814,No,Kalyn Jefferson,Male,Neutral,No,Not Engaged,Family
7815,No,Maren Nguyen,Female,Positive,No,Engaged,Family
7816,No,Andrew Yip,Male,Negative,No,Engaged,Family
7817,No,Dante Brown,Male,Positive,No,Engaged,Retired
7818,No,Mirza Ung,Male,Negative,Yes,Engaged,Single
7819,No,Addilyn Chehouri,Female,Neutral,No,Engaged,Family
7820,No,Jared Cordova,Male,Positive,No,Not Engaged,Family
7821,No,Taylor Lim,Male,Positive,No,Engaged,Family
7822,No,Prakhar Beehler,Male,Positive,No,Engaged,Family
7823,No,Brittnee Mcdonald,Female,Positive,No,Not Engaged,Family
7824,No,Marcellus Churchill,Male,Negative,Yes,Engaged,Single
7825,No,Tarah Khu,Male,Negative,No,Engaged,Retired
7826,No,Elijah Johnson,Female,Negative,No,Not Engaged,Single
7827,No,Aakash Huynh,Male,Positive,Yes,Not Engaged,Retired
7828,No,Stephen Trinh,Female,Neutral,No,Not Engaged,Family
7829,No,Thaamir el-Yassin,Male,Neutral,Yes,Engaged,Single
7830,No,Han Mi Nelson,Male,Neutral,Yes,Engaged,Family
7831,No,Salmaan al-Dada,Female,Negative,No,Engaged,Family
7832,No,Shaqeeqa el-Mansouri,Male,Positive,Yes,Not Engaged,Retired
